32871:394,294,1001,3429,2185,1930,6353,1217,2151,5239
32893:2153,14754,2582,877,1124,14593,7180,2632,7235,10020
32919:690,66,2609,7800,6599,4828,2897,24296,4685,4203
32936:112360,115924,100847,96319,87021,83195,78848,75262,71609,71543
32978:15439,32010,80260,82688,22313,52097,15671,21912,33340,41517
33043:29,3234,749,1476,495,692,4025,16288,14617,915
33045:21286,29027,112857,3995,8387,28060,32196,64870,119282,116065
33149:899,48,496,472,6450,594,4420,812,3046,7506
33151:28641,35355,6156,33504,69909,59651,81726,55002,52930,88547
33181:17,301,986,3,726,4542,2868,395,1567,837
33225:3347,21552,22574,55991,51822,17446,101045,36955,88684,34707
33316:239,3,726,2868,395,1567,837,2361,5025,6284
33346:8566,6708,8973,11526,8673,5651,22081,15553,3147,55545
33352:6450,4420,14370,6945,52673,899,1119,48,1187,496
33373:1606,14750,12776,12253,8861,4756,8197,3739,5080,18360
33421:311,4671,7622,19378,1547,1104,21479,5372,18602,37089
33491:8566,6708,8973,4942,11526,22533,8673,5651,22081,15553
33541:5783,33285,8470,28937,63591,24864,35277,40942,41702,84006
33590:7437,11941,6073,7682,15615,41067,21911,18558,23047,28288
33701:57714,11669,16946,62401,71072,93690,99419,114141,118414,121576
33707:138,449,521,380,1622,5581,2163,1510,2700,3886
33737:354,4181,22,2172,490,5542,1044,4374,3929,278
33783:8066,13312,1902,11467,2100,8483,3955,9239,6411,19960
33787:483,4181,2172,490,5542,3929,1413,1021,3805,6304
33807:4792,7994,16381,27361,7351,12657,1560,47587,47350,36534
33844:453,11179,2509,8583,26531,53369,3996,15204,56465,45974
33884:2754,2021,603,4218,6880,13267,3150,7675,3426,1130
34041:1535,2168,17660,11327,2607,21144,14952,19295,35469,55527
34068:875,14370,6945,52673,899,48,1187,496,472,594
34148:5022,5729,10295,12223,10749,93,13931,8995,14871,29221
34174:787,2937,5655,7849,6789,9302,3025,3278,6001,24405
34188:749,1476,495,692,4025,16288,14617,915,4563,5961
34292:83820,776,10075,20850,6766,12379,12892,79573,42105,41349
34304:1549,5117,610,4487,8016,4793,24568,3482,29999,35840
34403:3290,13695,37164,19406,35426,16745,47339,17740,31210,14154
34421:239,3,726,2868,395,1567,837,2361,5025,1512
34433:14858,28977,9223,56025,79387,68844,57062,35832,9984,41701
34470:1023,1126,179,3841,4187,834,7006,3527,2085,12872
34492:12223,93,8995,1726,42721,60448,39162,13739,18515,41761
34512:6097,7235,9265,15623,11741,34397,17121,13848,83136,46771
34527:11884,28926,42354,1747,88371,28953,90231,96720,23933,25569
34529:861,239,3,591,726,2868,395,1567,837,1424
34541:678,3256,3204,1796,2387,34629,28248,14713,26571,9413
34603:1913,31633,40263,4738,35000,43595,56363,31017,55419,82361
34698:353,2268,1951,16514,20711,29097,4934,28682,24738,24187
34709:684,3095,5775,45287,4110,10302,9557,31739,12388,7202
34710:24699,7507,41579,57136,63510,77657,38896,51264,70100,93105
34753:117322,46809,27010,27057,41620,75114,23046,54328,76291,79099
34833:87195,46265,5724,14591,68750,63340,63132,59700,51426,56058
34839:17494,70265,25855,80641,52854,8749,89944,88006,72054,35021
34901:6379,10451,16669,34553,42676,76504,29483,49421,78588,84712
34973:40436,545,14597,47950,2309,23950,2290,6468,14034,11315
34974:29,289,101,554,3234,749,1804,1476,495,4174
34978:47099,88144,3112,7267,13418,1687,74804,64996,66462,71860
35005:58,138,289,101,554,94,1382,1804,449,4174
35021:1023,901,1126,179,3841,834,7006,3527,2085,12872
35087:289,101,554,1804,4174,73,3017,86,530,2469
35150:358,2024,8457,1897,5996,2966,1116,5794,13470,4246
35214:18892,19089,4979,33223,10543,22801,13133,31619,48992,12233
35231:28926,11772,2899,26992,28953,96720,38676,90231,122410,116336
35348:861,591,294,254,1001,3429,2185,1424,1930,7194
35365:302,29,239,3234,999,749,3,495,726,692
35380:861,591,3730,5553,1424,3162,15583,11459,3028,153
35456:46776,11559,27638,34814,21311,59288,16611,57822,73814,49125
35518:378,3915,3864,8514,4966,5827,6266,4485,9368,5450
35572:596,5991,3638,10349,3062,13717,2890,21578,12803,53873
35582:3378,10178,186,32261,22713,39446,40356,7649,64973,45641
35593:24588,28155,26010,8582,59662,78643,24278,35554,55716,51893
35623:875,6450,4420,14370,6945,74880,12151,52673,108260,96913
35676:1397,4341,4656,34070,6224,44227,50016,60044,60114,108999
35688:17,1023,901,1126,3,179,726,2868,395,4187
35806:58,101,554,4174,73,530,2469,1313,4669,13458
35850:162,1023,901,1140,1126,179,3841,194,4187,834
35900:1239,944,66,7800,6599,2897,4685,13704,4592,4627
35941:239,3,726,2868,395,1567,837,2361,5025,7806
35969:15886,20652,58035,60011,25178,57926,37550,102882,43306,97114
35982:2379,28464,12589,1316,5935,16685,55253,18639,20462,12078
36135:3146,11325,7237,18409,3573,90504,20238,12383,3308,5985
36179:1795,5731,11154,32599,36911,8034,1852,3793,9904,35290
36185:5356,17448,21376,11067,24917,29079,27783,34866,49044,69491
36313:690,66,7800,6599,2897,7437,4685,13704,4592,11941
36330:680,2073,1358,292,6598,23934,15193,13447,32034,27336
36355:7680,20952,929,5353,1919,18476,26919,43152,87928,123155
36358:88737,776,1600,10075,20850,12332,6766,12379,14841,4575
36468:302,3234,749,495,692,4025,16288,14617,915,5961
36471:3348,5550,7153,3850,2401,8554,65719,10617,51733,11543
36508:394,294,1001,3429,2185,6353,1217,2151,5239,9215
36585:25855,8749,89944,35021,72054,88006,30955,55059,68752,78023
36595:861,591,1424,15583,11459,153,917,2158,16595,20440
36620:5320,23512,10687,2694,2834,22705,28170,38204,38103,81912
36730:1876,32755,13832,7067,18741,26344,19789,69735,42785,39802
36960:1089,1287,2429,3304,1152,1521,3274,20807,14590,12908
37058:546,2021,4671,4068,7622,4218,6880,13267,6190,1218
37078:1498,613,14557,30764,77296,4078,102254,20412,29681,106730
37088:11884,1747,22114,88371,62104,19092,19627,38278,39599,73590
37160:2880,20806,12016,24707,27711,62155,37545,27138,33240,12820
37175:1140,194,1277,204,10012,2062,2454,7578,10040,23867
37222:510,1389,1057,7585,1888,8579,8151,4740,14108,46540
37358:454,7010,9292,17029,46699,30688,18964,32603,8699,40534
37404:546,13523,4068,5702,5869,9250,15540,5987,23323,39285
37443:3915,3864,14444,4966,8514,5827,6266,4485,5450,9368
37480:1803,4394,5023,12962,11019,3379,47336,56965,11470,39616
37515:239,3,726,2868,395,1567,837,2361,5025,6284
37516:861,591,1424,15583,11459,153,917,2158,16595,20440
37701:302,508,1382,3234,749,1476,495,3250,692,3288
37753:1677,5610,7031,7736,26915,1984,51330,44065,51645,87215
37816:508,94,1382,3250,3288,1065,8066,165,13838,13312
37911:99612,10310,60057,5464,2404,57777,13822,16100,45211,5469
37934:394,239,3,294,726,4542,2868,395,1567,837
38057:913,6323,7329,15919,17231,78736,1025,31016,43046,64974
38108:1102,1762,2570,5421,19529,41190,10996,14136,26834,74027
38281:2937,908,1508,2950,3071,6129,5655,7849,18449,6789
38431:3730,5553,3162,3028,2734,11053,9003,1896,8962,3319
38546:223,2644,5026,2228,5808,15412,8992,26014,18171,65364
38578:1444,10640,215,12023,7140,11621,24981,1681,3232,22686
38648:16710,20938,5232,30412,44598,60328,1625,19940,83264,93322
38868:3234,749,1476,495,692,4025,16288,14617,915,4563
38870:3017,86,5514,3163,4497,5929,5925,11406,16210,12408
38967:19029,44935,7614,22848,9782,20037,94354,29302,43282,54008
39083:13909,36556,16448,49203,35542,85338,119481,119372,111037,102240
39084:2379,28464,16685,5935,18639,20462,46823,68278,9121,13157
39188:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
39237:6011,15743,2930,24472,60739,14603,6953,67028,17672,58
39295:546,1164,4880,2008,4068,21696,4727,1377,6632,13390
39391:221,1125,2641,5157,207,9349,62001,15912,59411,35466
39393:114,5303,4288,7231,3884,42803,6729,8678,68573,99305
39430:23218,29690,36853,38199,74353,87411,91157,100079,102208,102463
39555:371,8705,10370,14538,14581,25702,48084,15199,38225,45681
39556:302,3234,749,1476,495,692,4025,16288,14617,915
39580:1023,97,1126,179,3841,2944,4187,834,1180,7006
39718:4671,7622,8759,1547,19378,21479,18602,27593,28122,11737
39863:13732,22315,19757,30528,5490,19531,7178,2683,13517,8288
39878:239,3,726,2868,395,1567,837,2361,5025,6284
39903:239,3,726,2868,395,1567,837,2361,5025,6284
39967:1555,4032,19352,32433,32242,19274,23031,6741,11070,32923
39979:1535,2168,342,2531,9453,3409,1756,520,13227,23124
40043:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
40053:17,239,3,726,2868,395,1567,2361,5025,6284
40098:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
40149:12223,93,8995,1726,42721,14173,14199,60448,13739,74861
40163:11496,17835,65182,75388,39055,20673,51828,99835,68369,27480
40195:114,4210,5303,7231,3884,42803,6729,68573,99305,106593
40234:3445,7908,51284,36433,57005,64401,73902,81495,99808,114629
40235:11208,3795,11888,12362,5511,1829,13357,8649,21873,30747
40258:3599,11899,35229,15255,25230,3055,26070,53318,60810,67855
40682:16305,2412,23294,3882,20226,48789,14078,21487,29534,37935
40782:14897,510,5998,803,9077,13273,33839,6270,27239,19719
40789:2937,6129,5655,7849,6789,9302,3025,3278,6001,24405
40790:9095,14966,33925,7627,87631,17763,54338,53251,37143,35657
41019:4108,33124,48850,56795,68575,75127,87490,98532,111946,114419
41027:709,1631,1890,3326,9434,5172,12522,4045,28926,2019
41055:7426,15100,15565,28400,45574,62566,84089,6695,96400,102594
41089:5634,750,1329,1295,4615,15423,38471,13876,85297,9679
41174:7268,16361,18920,39399,11681,3243,33228,13247,46142,2367
41227:1102,239,3,1762,726,254,2868,395,1567,837
41424:1140,194,1277,204,10012,2062,2454,7578,10040,23867
41430:16386,52165,9042,35960,36398,40478,79189,103249,10816,35163
41464:25317,30137,78375,104039,100872,72294,60357,56401,50315,36655
41483:289,101,554,1804,4174,73,530,2469,1313,4669
41510:5356,31789,21376,19735,344,11067,24917,29079,31651,27783
41575:9417,1147,7491,15720,3211,1740,14226,19962,12223,12118
41792:901,1126,179,3841,4187,834,7006,3527,2085,12872
41846:32,1109,96,209,3680,543,3546,5346,5414,5219
41859:34441,51760,42146,28596,48249,19419,26128,59844,96620,116710
41975:6774,24899,8351,8727,55425,78422,122651,121409,105328,100828
42033:3184,6916,1388,5812,6094,17403,1346,2861,7415,34593
42179:398,2447,4126,4941,24211,8209,3180,11641,3634,13388
42229:94173,87230,84337,69497,65729,59297,56387,52656,48324,39827
42365:1089,526,3589,20764,12908,31615,13221,19669,11522,18089
42461:1876,32755,13832,7067,18741,26344,19789,42785,69735,39802
42500:1205,827,3977,3618,4991,497,5676,42713,29458,23959
42568:5363,26519,48061,26036,48307,51936,6198,49342,52969,58169
42590:239,3,726,2868,395,1567,837,2361,5025,6284
42697:1758,7426,15100,545,15565,14597,47950,28400,2309,2290
42698:14593,2632,13194,3709,14048,30736,13534,9491,14501,2802
42876:138,859,2618,1832,449,380,1622,4048,5581,2163
43094:93565,1549,1578,16695,12011,48929,19209,9076,17238,27802
43359:302,3234,749,1476,495,692,4025,16288,14617,915
43412:27340,56715,64508,65101,116994,116731,114394,108856,104089,103844
43537:20757,81907,99380,101318,26438,26773,29634,81380,87952,111007
43592:239,3,726,2868,395,1567,837,2361,5025,6284
43635:302,3234,749,1476,495,692,4025,16288,14617,915
43681:65650,2379,28464,5935,16685,18639,20462,68278,13157,42159
43748:17,239,3,726,395,1567,837,2361,5025,6284
43865:5545,5184,5254,20889,57940,11780,15422,44433,31709,31195
43933:1749,6304,20881,32166,16217,24255,20227,12864,83806,121420
44005:899,1119,48,2162,496,472,470,4008,6450,594
44009:17,239,3,726,2868,395,1567,2361,5025,6284
44097:1986,15560,17727,40848,78389,44383,22680,39196,99793,100540
44176:899,1119,48,1187,496,594,812,3046,7506,326
44370:1102,1762,2570,5421,19529,41190,10996,14136,26834,74027
44416:394,294,2185,1930,6353,1217,2151,5239,9215,8665
44797:394,294,1001,3429,2185,1930,6353,1217,2151,5239
45009:5779,19264,59117,54371,24170,30620,16827,26202,77843,70393
45016:28926,1292,28953,90231,96720,23933,45603,76394,95855,110496
45054:29979,31055,57147,73273,88853,44544,58913,60392,91688,95200
45261:62085,30580,46119,49259,117461,111556,91298,88011,72805,70717
45293:27256,4521,29114,39787,65022,111430,6780,23687,50972,74481
45294:289,101,554,1804,4174,73,530,2469,1313,4669
45298:94658,22727,3371,10060,55640,114614,6890,28557,43712,56002
45331:20952,13298,929,5353,1919,18476,26919,43152,87928,123155
45518:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
45663:302,239,3234,749,1476,3,495,726,692,2868
45815:289,101,554,1804,4174,73,530,2469,1561,1313
45843:5022,5729,10295,10749,13931,14871,29221,15787,4215,16390
45909:4328,4499,730,2538,3292,12066,5413,1162,12634,2998
46072:239,3,726,2868,395,1567,837,2361,1091,5025
46084:138,449,521,380,1622,4048,5581,2163,1510,2700
46315:1986,17727,40848,78389,44383,22680,39196,99793,100540,70085
46334:29,3234,749,1476,495,692,4025,16288,14617,915
46473:2447,3829,4126,4941,24211,8209,3180,11641,3634,13388
46483:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
46558:68455,83706,2477,25078,37098,58011,68919,69855,73444,82962
46560:508,94,1382,3250,3288,1065,1881,165,13838,3093
47486:12767,34035,24890,32170,42622,45012,11176,40067,77769,100198
47659:36057,55528,69035,7683,11314,26652,39610,63627,86929,87238
47829:7062,2080,33905,26527,30561,43443,27513,40280,63420,85802
48276:899,48,1187,496,472,594,812,3046,7506,326
48414:119,6527,4012,5395,9160,410,11503,7217,25725,2420
48549:3730,5553,3162,3028,2734,11053,9003,1896,8962,3319
48837:5099,17823,7256,60051,19501,51103,69895,70395,71108,80271
49112:12960,2981,22146,47740,11903,25428,95856,70761,51623,39463
49450:429,1876,32755,7067,18741,26344,19789,42785,69735,39802
49664:7426,15100,15565,28400,45574,62566,84089,6695,96400,102594
49684:1444,10640,215,12023,7917,24981,1681,1746,22686,3738
49916:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
50007:5749,17220,5393,19946,2154,15911,6577,1394,34228,23517
50046:3730,5553,3162,3028,2734,11053,9003,1896,8962,3319
50167:239,3,726,2868,395,1567,837,2361,5025,6284
50184:7806,11506,36526,53381,5859,23492,21593,19935,13022,19224
50277:36227,49357,39096,54214,59184,72675,10589,10740,98583,122282
50290:1606,12776,18360,8587,3766,6105,7333,3171,11355,28212
50411:861,591,1424,15583,11459,153,917,2158,16595,20440
50692:340,20191,43863,52179,69926,76078,78713,82342,109684,110494
50702:239,3,726,2868,395,1567,837,2361,5025,6284
50715:390,14186,5618,4852,62262,47614,64766,78751,82240,83053
50802:311,7622,8759,1547,19378,21479,18602,27593,11737,28122
50846:2307,8586,49725,33785,16763,28033,12273,13039,38167,31388
51105:74038,79096,65060,38891,56414,54551,33237,12216,50457,53016
51833:80281,72573,18489,22539,31199,44658,58352,71122,73687,82230
52385:924,3450,22754,95435,119377,110532,98874,85583,78637,75398
52423:2737,22906,4936,24357,13858,45480,20102,24257,31629,118448
52646:30919,33517,5406,13816,20095,26612,27755,72215,84586,99513
52656:7264,3230,74916,35367,5764,25561,55430,70509,84189,87446
52778:6732,13785,28513,9600,24831,28736,52186,66672,12125,33078
53391:12423,43103,8243,10522,44655,75500,79410,98753,110335,113022
53643:12223,93,8995,1726,42721,60448,13739,74861,41761,12268
54114:7087,3282,27335,15078,3060,6320,20245,47278,54427,33265
55300:239,3,726,2868,395,1567,837,2361,5025,6284
55670:5022,5729,10295,10749,13931,14871,29221,15787,4215,16390
